"Data","RRRP3","ALPA4","ABEV3","AMER3","ASAI3","AZUL4","B3SA3","BIDI11","BPAN4","BBSE3","BRML3","BBDC3","BBDC4","BRAP4","BBAS3","BRKM5","BRFS3","BPAC11","CRFB3","CCRO3","CMIG4","CESP6","CIEL3","COGN3","CPLE6","CSAN3","CPFE3","CMIN3","CVCB3","CYRE3","DXCO3","ECOR3","ELET3","ELET6","EMBR3","ENBR3","ENGI11","ENEV3","EGIE3","EQTL3","EZTC3","FLRY3","GGBR4","GOAU4","GOLL4","NTCO3","SOMA3","HAPV3","HYPE3","IGTI11","IRBR3","ITSA4","ITUB4","JBSS3","KLBN11","LIGT3","RENT3","LCAM3","LWSA3","AMAR3","LREN3","MGLU3","MRFG3","CASH3","BEEF3","MOVI3","MRVE3","MULT3","PCAR3","PETR3","PETR4","PRIO3","PETZ3","PSSA3","POSI3","QUAL3","RADL3","RDOR3","RAIL3","SBSP3","SANB11","STBP3","CSNA3","SLCE3","SULA11","SUZB3","VIVT3","TIMS3","TOTS3","UGPA3","USIM5","VALE3","VIIA3","VBBR3","WEGE3","YDUQ3","IBOV"
2001-09-01,0,-6.1068656702,-20.529799756,0,0,0,0,0,0,0,0,-4.8467063226,-7.6350955065,-18.749997726,-17.633932446,-21.232875827,0,0,0,0,-7.1867157417,0,0,0,-15.531334513,0,0,0,0,0,0,0,-12.273974386,-8.1250032741,-43.769286901,0,0,0,-24.164524422,0,0,0,-17.575756037,-14.23728912,0,0,0,0,0,0,0,-7.5898325978,-3.1145796177,0,0,-29.735319709,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1597171403,-6.7272741146,0,0,0,0,0,0,0,0,-34.925376321,0,0,-24.101121961,0,0,0,-12.825199896,-15.194339138,0,0,-30.35087436,-1.559452727,0,0,-5.5555555555,0,-17.172897196
2001-10-01,0,-3.2520329635,8.3361066048,0,0,0,0,0,0,0,0,-5.0972899679,-3.2743732441,26.923080367,4.3360449165,10.144926534,2.3309414131,0,0,0,3.8910513451,0,0,0,-11.801779946,0,0,0,0,0,0,0,9.3066876176,13.231286989,32.432433303,0,0,0,2.372881356,0,0,0,38.97058315,18.577073091,0,0,0,0,0,0,0,6.1452523267,0.98333367005,0,0,12.269935902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94517955695,1.1695951223,0,0,0,0,0,0,0,0,2.7522992219,0,0,3.6639512398,0,0,0,9.7905801642,-0.41666981961,0,0,-0.50377785346,4.9306963931,0,0,0,0,6.8547249648
2001-11-01,0,-8.4033656589,3.8434916913,0,0,0,0,0,0,0,0,11.665347408,10.575564381,13.636361231,18.311688751,12.628944589,15.384615384,0,0,0,14.269669027,0,0,0,13.13433147,0,0,0,0,0,0,0,-7.7142885425,-7.7801107315,-1.4285749041,0,0,0,-1.9867549668,0,0,0,16.402118488,16.666669771,0,0,0,0,0,0,0,12.105270587,1.216348677,0,0,30.557379975,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4943847514,-5.3949960875,0,0,0,0,0,0,0,0,18.303561391,0,0,25.13388635,0,0,0,11.111109137,21.75732189,0,0,44.303790898,2.5009523735,0,0,14.705882353,0,13.789158746
2001-12-01,0,-0.91742623863,5.6790127999,0,0,0,0,0,0,0,0,17.204979926,14.075981996,5.3333350925,16.245884699,11.41826527,0,0,0,0,10.285277473,0,0,0,10.817938354,0,0,0,0,0,0,0,3.095981588,1.6286617283,30.501969755,0,0,0,34.797297297,0,0,0,-2.7272681092,-0.85714671923,0,0,0,0,0,0,0,2.0109697234,3.1434710581,0,0,2.5531553951,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9215719185,4.1751590945,0,0,0,0,0,0,0,0,-0.37735365258,0,0,4.1369427303,0,0,0,8.1115879555,4.1237106805,0,0,14.210534153,5.0505050505,0,0,0,0,4.9957466554
2002-01-01,0,1.851848658,-5.4613773023,0,0,0,0,0,0,0,0,-4.1783500542,-3.4999327225,-8.8607604263,-15.014168591,20.172597565,0,0,0,0,5.9999977422,0,0,0,1.1904852978,0,0,0,0,0,0,0,12.984840288,13.711883152,-3.677058591,0,0,0,-4.3294820859,0,0,0,14.48092718,18.894903819,0,0,0,0,0,0,0,-0.88313512424,-3.6525422176,0,0,0.44894445746,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5248646089,-5.9628601383,0,0,0,0,0,0,0,0,3.0303091879,0,0,2.1917873371,0,0,0,1.5536736853,-10.051712956,0,0,10.138246147,0.38461685181,0,0,0,0,-6.3047801429
2002-02-01,0,7.2727285042,2.4999975785,0,0,0,0,0,0,0,0,13.468177081,14.649310607,11.111106619,18.43714166,-4.2246407304,0,0,0,-4.1666666667,4.6312239401,0,0,0,5.882342629,0,0,0,0,0,0,0,16.118333847,11.450610757,3.1535278707,0,0,0,1.3513513515,0,0,0,12.494629599,14.473684597,0,0,0,0,0,0,0,14.218019225,18.067243864,0,0,-0.36567540728,0,0,0,0,0,0,0,0,0,0,0,0,0,17.362372623,16.63201716,0,0,0,0,0,0,0,0,10.234239016,0,0,17.882031747,0,0,0,8.9743598928,10.112357787,0,0,11.715483174,19.386970851,0,0,0,0,10.313654586
2002-03-01,0,-5.042376124,-2.4390220854,0,0,0,0,0,0,0,0,-0.42382876545,2.2685199887,-6.2499968169,11.538459816,-0.76045778178,0,0,0,-7.2463768116,-5.4644815975,0,0,0,-4.3888888659,0,0,0,0,0,0,0,-4.4793662755,-4.2276026173,4.5506588909,0,0,0,17.066666667,0,0,0,7.2519102423,0.68965830269,0,0,0,0,0,0,0,-1.1272448686,-6.0908633275,0,0,-11.108395523,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2553444623,6.9518744578,0,0,0,0,0,0,0,0,-2.6615965704,0,0,-4.7077519505,0,0,0,8.0000026297,-11.224488018,0,0,-3.1154930834,1.893453644,0,0,0,0,-5.5512007411
2002-04-01,0,2.1725034498,1.9999965727,0,0,0,0,0,0,0,0,4.6941480226,-0.97605933961,-9.3333344716,16.293103275,0.38313681871,0,0,0,9.375,7.8034709153,0,0,0,-1.2202112052,0,0,0,0,0,0,0,-7.4935418675,-4.3795602178,8.6486486951,0,0,0,5.926248317,0,0,0,12.099643161,11.643837072,0,0,0,0,0,0,0,0.38663505384,1.132688295,0,0,-9.1659779374,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1386586466,-4.9004360711,0,0,0,0,0,7.3482428113,0,0,13.515620316,0,0,13.123307569,0,0,0,-6.6811944871,1.6295437496,0,0,6.524630575,1.4173252377,0,0,0,0,-1.2750867662
2002-05-01,0,-8.2235317702,-0.98038685755,0,0,0,0,0,0,0,0,-9.1868779909,-5.2842483348,-5.8823549552,-2.8910282844,-15.769498663,0,0,0,-8.5714285714,-3.5769428832,0,0,0,-12.630403647,0,0,0,0,0,0,0,-9.7765356442,-9.8931256846,10.033167463,0,0,0,-11.607142857,0,0,0,-1.5873047785,3.0215350283,0,0,0,0,0,0,0,-9.9137942109,-7.3639257614,0,0,-2.9537598433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36113341175,-0.72832797623,0,0,0,0,0,0,0,0,-22.229871075,0,0,6.2816618882,0,0,0,3.1128425257,1.132075339,0,0,-4.3749988079,17.996888297,0,0,-4.5454545456,0,-1.7118838365
2002-06-01,0,1.9900942691,-6.9306994967,0,0,0,0,0,0,0,0,-14.790029986,-15.825296276,-14.062498294,-31.98473086,-9.7222278753,0,0,0,3.125,-5.4373495133,0,0,0,-20.618559473,0,0,0,0,0,0,0,-9.1021646475,-9.1833326906,5.0969854014,0,0,0,-1.0101010101,0,0,0,-5.4838677503,-9.3750033954,0,0,0,0,0,0,0,-8.8991151593,-7.7809835485,0,0,-11.61343203,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.1843738079,-9.9413094977,0,0,0,0,0,0,0,0,-8.1561067414,0,0,-6.8530067604,0,0,0,-5.6603748388,-1.4925313487,0,0,-10.457518702,2.25029495,0,0,-4.7619047618,0,-13.389316538
