"Data","Equal Weights","HRP","MV"
2013-04-01,-0.206916129954231,0.244039298281233,-0.102007604293445
2013-05-01,-1.14086664811077,-0.344468820418937,-0.704035460366801
2013-06-01,-9.30699133637154,-8.32953269449091,-6.91549017889628
2013-07-01,3.70543729168923,2.9944693674901,2.95251506293936
2013-08-01,3.82557252017769,0.165768035259842,-1.74508123725777
2013-09-01,6.9591061463365,6.79249565285666,5.38896331188387
2013-10-01,8.06082433026961,5.6496037342483,3.2965927493416
2013-11-01,-1.49075915028923,-0.295982865091648,0.357902000908902
2013-12-01,-0.111036104806539,-0.767907831964405,-2.154268573544
2014-01-01,-8.88185203398577,-7.18016510098359,-5.12673568823873
2014-02-01,-4.01796376268115,-3.67180977352538,-3.14234412910516
2014-03-01,8.40543095238846,7.74707810627049,6.09072417287936
2014-04-01,1.3933349675,0.738937160645554,-3.42015928188332
2014-05-01,-1.44126578267269,-0.59022442990475,-0.231754351902507
2014-06-01,2.68129058177423,2.60932907537203,1.80428193035712
2014-07-01,4.57359983507192,3.34622547503711,3.31373436578685
2014-08-01,9.18236567820154,8.14579787317523,6.48348565785576
2014-09-01,-11.2634998639731,-7.77718898574982,-2.78355728338603
2014-10-01,-1.41866476283115,-0.714559644563885,-0.603430873256342
2014-11-01,-2.25432174529692,-1.21636830641517,-0.599127789236866
2014-12-01,-8.22208750132308,-7.25970327907209,-4.32274531496823
2015-01-01,-10.0972936836081,-5.54687558779982,-4.07027679071971
2015-02-01,11.5746638894296,9.11694929005827,7.42086587356349
2015-03-01,-0.216824799425385,-1.49949191581049,-1.91826062990182
2015-04-01,13.2635811699969,7.28525520884438,1.97341897227555
2015-05-01,-6.87998620743577,-4.58596240786492,-3.35120186820443
2015-06-01,-3.40381595095115,-2.2631135187238,1.63273578474876
2015-07-01,-7.35997581564077,-3.49111718707536,0.19970734305333
2015-08-01,-10.2192768622373,-8.33026643671479,-6.08918466037047
2015-09-01,-1.44731783218023,-1.48560603928816,0.147693337713114
2015-10-01,4.56466590707535,6.03327191535999,4.97788204884001
2015-11-01,-0.315992161987308,-0.728205311262589,-1.28045836227472
2015-12-01,-7.45767189210631,-3.98004287384066,-1.76599390766801
2016-01-01,-10.0412950518962,-5.18590760017967,-3.27676684029316
2016-02-01,7.87040747241269,4.78099909267553,3.94326123024479
2016-03-01,28.4074876671538,12.8624187882895,2.64117035044034
2016-04-01,13.1227131933573,5.28543053390037,0.321168817541457
2016-05-01,-14.4638806101115,-7.27069776312702,-6.57151027121559
2016-06-01,12.5913878132027,5.7972343532701,1.88840395586775
2016-07-01,19.2707402301015,6.81943503500574,2.74551049688329
2016-08-01,4.75783775381577,1.79960299748411,-0.70643842709288
2016-09-01,-1.06342388658846,0.0821407637889655,0.228483152486282
2016-10-01,16.5578352466192,7.13557819876114,6.76448483594554
2016-11-01,-2.34042879169231,-5.99381035315257,-6.84181090890703
2016-12-01,-3.36558241801615,-1.54280171092853,-1.9278369890404
2017-01-01,9.00029671657308,6.78875038967306,5.46938870882533
2017-02-01,4.33454445164038,3.6360679710348,2.37345901767464
2017-03-01,-5.85244969379808,-1.21600947978936,-1.16775981346113
2017-04-01,-1.53458744437231,-0.204213121688042,-1.04572399557941
2017-05-01,-5.95606479502462,-1.07574933223888,0.950791600998953
2017-06-01,1.75907979068077,0.0760525377203818,-1.29880819272906
2017-07-01,5.85908435434538,5.07828124604681,4.81085864378696
2017-08-01,8.51610554325385,5.70805110424213,6.44275511876202
2017-09-01,4.70947026254711,5.07421957905036,5.05777117096392
2017-10-01,0.951609194607154,-0.0721129542499838,-0.0434938449573857
2017-11-01,-5.32678440782962,-3.37307146172402,-2.63862409839565
2017-12-01,7.48777408206423,6.95429186016701,7.17978498056579
2018-01-01,12.2581573931776,5.27597831839864,2.72442257248061
2018-02-01,4.72276341556154,2.51807784882081,2.91725315892659
2018-03-01,-2.00867501315227,4.15559833194795,5.57582811936641
2018-04-01,1.45711309243692,-0.745668332034186,-1.91498385004963
2018-05-01,-13.2624414177846,-11.5518939669497,-10.0736120688587
2018-06-01,-6.14840904516538,-4.63672671999993,-3.69360083853159
2018-07-01,11.7502763370192,4.8831250043627,2.35240366334845
2018-08-01,-2.64246540160577,-1.27775751485611,0.161884007444451
2018-09-01,1.8580094912,-0.617521583281655,-1.57166805518393
2018-10-01,16.6465397335877,4.74246314542652,0.356826487518516
2018-11-01,3.45570070570769,5.43984138698515,6.42085311635638
2018-12-01,-0.977744658947231,-2.36647424192449,-4.63503336487043
2019-01-01,14.2717500988975,12.834468928242,11.6677694271738
2019-02-01,-0.188794288814231,-1.12492166164694,-0.475555612192463
2019-03-01,1.27200189619077,0.00412280311005939,-0.938554978439761
2019-04-01,-0.241373893333846,2.75043687610167,5.12647155658523
2019-05-01,1.164052150795,-0.140497859894774,-1.43311179504296
2019-06-01,3.14779627956192,1.29559120034639,-0.401855839440383
2019-07-01,0.0964707047323076,4.29762406983998,7.09535072797092
2019-08-01,-0.939818812661538,-2.2250310146442,-4.79073068249227
2019-09-01,0.349365272030769,0.561437526446518,1.93112787879714
2019-10-01,1.16658290661923,-0.83421948161106,-4.07814229718772
2019-11-01,3.86499525286223,4.86982533173098,4.55659536549532
2019-12-01,9.53176987833846,8.67672181720451,7.62856080874977
2020-01-01,-0.990657483173077,0.365675613012584,0.195077084335295
2020-02-01,-9.26712231628692,-9.79759326711197,-12.0540479691358
2020-03-01,-31.2221286285731,-24.5525100252449,-19.1595623940016
2020-04-01,7.68131840201654,2.0564645500291,-4.0941864440381
2020-05-01,11.0262332164177,7.29260632473338,5.85990102849373
2020-06-01,7.60458594161385,6.71899645469577,5.98157548762107
2020-07-01,8.54509326503077,7.12124740868075,5.44755091031191
2020-08-01,-2.79922552807308,-5.83918670399691,-6.52674752334947
2020-09-01,-3.99613867439423,-4.28052966048055,-5.26950507116378
2020-10-01,2.85271377053923,-0.390010962972782,-1.34913776415413
2020-11-01,14.8808211390227,12.5925941707531,8.91556721064758
2020-12-01,11.4811500730527,9.40075601547614,7.28016101525948
2021-01-01,-7.60350784744615,-5.28780295405606,-2.78814397428975
2021-02-01,0.437825119646154,0.278123846337573,0.749530610023822
2021-03-01,10.0206618275665,6.95796398658335,5.51493254998237
2021-04-01,5.51204467968346,2.86087742952317,4.93540577340924
2021-05-01,6.23211708606,6.37491274973698,5.42097358704922
2021-06-01,-0.761378000275,-1.24098920646207,-0.264750999406545
2021-07-01,-1.58382984948885,-1.47020542695122,-1.38749664383322
2021-08-01,1.44565599819231,4.2573533772648,5.13363406907311
2021-09-01,-4.21978763612885,-4.35077563157335,-5.82263033332724
2021-10-01,-6.7897136813835,-2.03912618880957,-0.200036325167087
2021-11-01,1.69310903874885,3.81137404314726,4.54846165435209
2021-12-01,5.18022832918385,3.28518382439855,2.51370230711947
2022-01-01,4.03590869660615,2.33679008580427,0.117233946060866
2022-02-01,-2.03181709832154,-0.608951035597147,2.04601707048462
