Date,Equal Weights,HRP,MV
2008-01-01,1.6003922188680002,3.6168830205259543,1.6793847494455463
2008-02-01,-2.2750648806767995,-0.9065539069286801,-10.574401266205218
2008-03-01,2.0737068506644,1.669259909777645,3.0229789731065955
2008-04-01,-0.5084280692644002,-0.5296048198102608,1.8685055569402023
2008-05-01,-1.7378891870752002,-1.343772757626263,-0.03869409430633919
2008-06-01,-9.5118291293624,-8.470889486776755,-5.947103891706563
2008-07-01,3.9673857126247998,2.988385388577947,4.478855598779338
2008-08-01,4.415344300424801,0.43234353408330006,-6.727262544090848
2008-09-01,6.645354543469961,6.434338837140557,2.4788505001019088
2008-10-01,8.0384780462964,5.159186393707033,1.0270719174020186
2008-11-01,-1.4511499275408,-0.06604256623639446,-1.9468656027579043
2008-12-01,-0.04642044409080007,-1.1634287513344923,-3.9500208435026227
2009-01-01,-8.642531520785202,-6.762026543928223,-4.473958519732175
2009-02-01,-4.2516981861964,-3.313300895738838,-1.7598563448975977
2009-03-01,8.769175148565601,8.85068351266818,2.6319452237350403
2009-04-01,1.607798524936,1.032663121366895,-4.864339825983088
2009-05-01,-1.8274575254556,-0.9200619465718889,2.433827413337365
2009-06-01,2.9066856649612003,2.9920683536373183,0.23474329750259038
2009-07-01,5.0626307849988,3.8004468579012887,2.221582050514226
2009-08-01,9.4043248209176,9.194955962431472,6.191591544561696
2009-09-01,-11.480249904192,-7.73374312845848,-1.680599846365224
2009-10-01,-0.8468953495043998,0.4930121976576168,-4.649169686630411
2009-11-01,-2.0834226049408,0.355581149758846,-1.8458647331496063
2009-12-01,-8.135643436496,-6.287869513873376,-2.7449789974963563
2010-01-01,-11.2073923275124,-7.743083294324057,-4.83730448416169
2010-02-01,11.6953292257868,9.881631392228243,4.683192704084307
2010-03-01,-0.6350813456023999,-1.8617032388844652,-0.6797628460871765
2010-04-01,13.745094794728802,6.532869804246442,7.210440362208514
2010-05-01,-7.175375953831999,-5.323719727251099,-0.5902505138822063
2010-06-01,-2.8773423263491997,-0.6724447457172776,2.1426817493479935
2010-07-01,-7.4316145577104,-3.0371191022464616,8.776204782316352
2010-08-01,-10.530612039286801,-8.032286217247407,-3.275919954831346
2010-09-01,-1.06911737170744,-1.5965947781498357,-0.9508024542644791
2010-10-01,3.7084005934383595,3.8030666177330863,4.363769223816709
2010-11-01,-0.10286304262679946,-1.8142672043215966,-14.902845399936039
2010-12-01,-7.543106069838561,-4.297258889572946,1.2133394799471344
2011-01-01,-10.538452471944002,-5.438104948187893,-6.8097387966919865
2011-02-01,7.3073088193092,5.7033112931832175,0.02487853488972025
2011-03-01,30.03578362396,15.233209228807178,-10.901986613570273
2011-04-01,12.873428172691598,3.9018638220264954,-4.171184588639922
2011-05-01,-15.380428696071998,-8.442502675336673,-2.2784872705749573
2011-06-01,12.9068551375388,6.074765862443069,1.901824016581405
2011-07-01,19.6438642943776,6.980869291331907,3.2603483991226843
2011-08-01,5.3059334870404005,1.9525323724881192,-1.5385112585193863
2011-09-01,-0.8213454574400001,-0.8094270054220747,-0.9750772384050913
2011-10-01,16.826773915292,9.52615741071072,6.226980682893419
2011-11-01,-2.355376742116001,-6.076998763761684,-5.041527370001628
2011-12-01,-3.4065471781528007,-2.1009826433479537,-3.1720564398520774
2012-01-01,9.208460433384,7.048773221644775,4.59071743564386
2012-02-01,3.957396874586,3.4996671420030196,3.284963294237253
2012-03-01,-6.278548020182,-2.2454386975880585,-3.383313699986305
2012-04-01,-1.9211741941792004,-1.3876981612319201,2.5232478173805117
2012-05-01,-5.796570021613601,-1.64874226377641,1.0090843319109757
2012-06-01,1.221039620988,-0.21122427272459227,0.4725855183626274
2012-07-01,5.7491734761552005,4.905212289917722,4.165126187225376
2012-08-01,9.127546710064001,6.810774991329087,5.87820113451377
2012-09-01,4.347124435368996,4.236487087434508,1.928098979339742
2012-10-01,0.5820302503114402,-0.9410716301422901,2.435534434213769
2012-11-01,-5.397729016150801,-2.855719353033077,-1.1620248411851077
2012-12-01,7.582465768234801,6.525125108994365,5.414166987508096
2013-01-01,13.08544643962472,6.589539610024895,-0.916676364198441
2013-02-01,4.565628215684001,3.2988679718916636,1.6666458223476113
2013-03-01,-2.1490113445623598,3.1239731134851203,2.3683421931747075
2013-04-01,1.9061490612183996,-0.3996878057828177,0.4538496900285671
2013-05-01,-13.190238022536,-11.324995474613957,-7.686727645041794
2013-06-01,-6.06657605948,-4.965009951667033,-1.22481930999753
2013-07-01,12.005411357439998,5.831734164876895,5.507928454808722
2013-08-01,-2.571287821646,-1.2752663400416961,0.449072214704874
2013-09-01,1.882743093984,-0.49767338739156597,-0.1765436721658613
2013-10-01,16.3524013229312,3.9713448466726367,-6.1468636493773054
2013-11-01,3.301631169752,5.818916384657622,1.160777001414468
2013-12-01,-1.1935415618731202,-3.291033620039201,-3.940795048689306
2014-01-01,14.12816651885344,12.961998848647518,7.569341597028407
2014-02-01,-0.020872481102800027,-0.9383680421533909,-0.36145811971752817
2014-03-01,1.3134971962276,-0.20010532763236463,-0.8975251189363551
2014-04-01,-0.3212499153911999,3.752695022103652,3.5737181998755214
2014-05-01,0.5179624796268,-1.6290946763692316,-1.3906040664395865
2014-06-01,2.8270850370644003,0.7048131880408953,0.80666145111128
2014-07-01,0.03369552997759978,5.463983622985378,11.050905735712298
2014-08-01,-1.7542790350479998,-2.7451509336583415,-0.6696120236257157
2014-09-01,0.18254892245600018,0.10759250437217222,3.3745047615139496
2014-10-01,1.006296415928,-0.991656875801093,-3.5510837668933783
2014-11-01,3.3529283962967202,3.715713199805879,3.305965914651812
2014-12-01,9.734311913244001,8.93576054547535,5.65700674277297
2015-01-01,-1.3483560716560001,-0.5399799274007502,5.627517437778515
2015-02-01,-9.163331959978398,-9.763954109025741,-9.600980513201284
