"Data","RRRP3","ALPA4","ABEV3","AMER3","ASAI3","AZUL4","B3SA3","BIDI11","BPAN4","BBSE3","BRML3","BBDC3","BBDC4","BRAP4","BBAS3","BRKM5","BRFS3","BPAC11","CRFB3","CCRO3","CMIG4","CESP6","CIEL3","COGN3","CPLE6","CSAN3","CPFE3","CMIN3","CVCB3","CYRE3","DXCO3","ECOR3","ELET3","ELET6","EMBR3","ENBR3","ENGI11","ENEV3","EGIE3","EQTL3","EZTC3","FLRY3","GGBR4","GOAU4","GOLL4","NTCO3","SOMA3","HAPV3","HYPE3","IGTI11","IRBR3","ITSA4","ITUB4","JBSS3","KLBN11","LIGT3","RENT3","LCAM3","LWSA3","AMAR3","LREN3","MGLU3","MRFG3","CASH3","BEEF3","MOVI3","MRVE3","MULT3","PCAR3","PETR3","PETR4","PRIO3","PETZ3","PSSA3","POSI3","QUAL3","RADL3","RDOR3","RAIL3","SBSP3","SANB11","STBP3","CSNA3","SLCE3","SULA11","SUZB3","VIVT3","TIMS3","TOTS3","UGPA3","USIM5","VALE3","VIIA3","VBBR3","WEGE3","YDUQ3","IBOV"
2018-10-01,0,24,-10.905125409,24.548736462,0,27.193347193,13.418803418,0,10.429447852,9.875518672,32.016632017,17.555125393,19.717378974,-6.7709738333,45.161290323,-10.763175907,-0.31861629495,-7.1830985916,2.9034436191,34.581434227,54.05027933,33.67003367,7.7551020408,0.17543859649,22.512844465,-0.4936747916,5.3623795558,0,30.685753867,35.940409683,27.242524917,31.983240223,51.515151515,42.857142857,5.5471507816,9.4605160282,12.049366677,4.1509433962,12.175873731,18.325791855,42.738095238,-2.1126760563,-5.410122164,-0.50125313282,66.515837104,14.834390415,0,6.1666666666,5.1451180318,0,9.0443942814,11.287128712,11.640031735,9.2750533047,-6.1337355455,30.540328896,26.373626374,14.163568773,0,30,21.290322581,37.807167932,20.943396226,0,9.5808383232,36.413301734,2.8478437755,22.928915019,0,25.134131242,30.962541489,7.2072072073,0,-8.2813290605,14.423076923,-12.621359223,-13.26798288,0,11.148197596,18.4824078,18.65688179,35.741444867,2.4625267668,-6.4108870307,-4.6153846154,-21.27703827,7.438016529,-1.1935208866,0,18.537369408,23.557692308,-5.1989301237,10.671936759,22.974358974,-8.8607594937,-7.4429771908,10.185117849
2018-11-01,0,7.3074391046,3.5495716034,10.927536232,0,13.566525008,6.254709872,0,8.8888888889,6.9486404833,3.1406978826,11.101513324,12.186987182,-8.0439814815,5.3962752198,3.8926174497,1.2328767125,12.038442083,12.272398245,18.413855971,15.23118767,-1.9647355163,-27.878787879,-7.3819436211,23.903926801,6.8527131783,6.9582504972,0,9.2756183745,-2.4657534246,6.5274151435,2.1328371206,3.9574468085,6.4661654134,4.1567128525,-2.2142857142,8.7343872461,3.2608695652,10.740210955,6.8392410649,-4.0867389492,3.597122302,-3.9838821515,-6.6873170401,17.391304348,25.529303467,0,11.106750392,7.7904633981,0,4.2236779178,9.7864768684,9.7390068042,14.829268292,-8.7180906384,-5.9388122377,-6.4,10.713122761,0,8.6538461539,3.989361702,-2.4703791471,-3.2761310454,0,0.36429872507,1.3941698353,-4.0348101265,0.91304347825,0,-6.8828633384,-7.4527311941,-18.655462185,0,-1.6005503104,-3.3613445379,-3.75,-1.0983763133,0,4.7447447449,1.0017889088,1.2322274881,14.845938375,-7.314524556,-18.658023826,8.4677419354,8.0317040953,10.923076923,2.329594478,15.537848605,6.779661017,-9.046692607,-6.8947275614,-7.5,1.959966639,-1,13.573986861,2.3797706683
2018-12-01,0,4.4171779142,-7.2322801389,9.7987980142,0,3.6269430053,-4.1876418923,0,-0.51020408164,2.2823495137,0.55518926019,2.8793080677,2.5298417724,-0.28319697922,4.4730013307,-12.550756736,-1.0825439785,6.3205417606,7.0414201184,-13.779830639,10.234488943,12.024665981,-3.2899221635,-15.523809523,-2.5322158523,-2.9019152641,7.249070632,0,-0.36195307657,13.002552749,3.484348108,0.86021505376,-0.81866557503,-0.52966101694,-0.50411689763,7.7428780131,-0.80213903748,12.912280701,-2.5986990932,2.6431718063,8.7826086956,-8.4259259259,-4.2635658914,-5.1912568305,16.203703704,9.9975556099,0,10.901339802,-4.8206085408,0,11.503006011,-1.8809832531,-1.3723413436,-1.5293118097,-3.7843514128,5.2295918369,11.149079419,10.882352941,0,-8.1415929202,8.6810512668,9.9860292779,-11.935483871,0,-9.43738657,9.4760407568,25.179090805,4.7393364928,0,-9.5178401033,-7.9283627301,2.4793388429,0,0.55919784045,-2.6086956521,-6.9985569986,-7.7649980344,0,-2.5229357798,11.583421891,-0.046816479244,3.1707317074,-0.33821871484,-9.8427740684,6.3197026022,-6.872095867,-2.8190920213,-0.084317032088,-6.3793103449,12.592592592,-1.3903743316,-3.409090909,-15.250965251,7.2988620797,-1.2785667888,-3.9999999999,-1.8063544177
2019-01-01,0,17.8613396,13.849154746,18.990956687,0,3.0833333332,17.38157404,0,11.794871794,12.577020659,11.323641928,18.99386843,17.157238496,-9.3923526489,11.550871155,10.299704516,7.3415412677,28.906261528,10.503040353,32.857142857,-0.072150072174,4.5412844036,34.308211474,28.861330327,15.58101473,32.665869695,12.998266897,0,4.6093494606,9.9547511312,3.4657650043,21.428571428,54.35410648,44.479943202,-10.793357933,19.707334319,12.398921832,15.040397762,26.741368867,18.22693133,10.671462829,13.353240344,5.600539811,7.3487031699,-1.5139442231,5.9797448263,0,9.7435897434,5.4635761589,0,2.1567217829,11.754966887,9.2856136398,30.198446937,17.065491184,20.848484848,11.932773109,7.7237671756,0,20.4238921,7.3113207547,-0.77976296088,11.355311355,0,22.244488978,15.348837209,21.359223301,7.5965139491,0,16.338582677,12.78659612,15.927419354,0,7.5359539789,5.3571428571,22.963537626,8.4864391951,0,15.588235294,37.682539682,15.675790002,5.9101654846,15.384615384,5.828953655,13.88436167,20.798319328,0.75078711561,6.0111875655,22.866642039,7.5187969924,7.2374225927,-10.784313725,36.674259681,3.6964980543,7.4116305586,30.892255892,10.816674587
2019-02-01,0,-4.3868394816,-1.5990862365,-3.3000000001,0,1.4551333874,4.1944709246,0,37.614678899,-9.9613017988,-7.972508591,-4.2555513266,-4.3562183271,2.4528972626,-1.3340472105,4.094910065,-12.616822429,15.410611693,-2.3511755878,-4.3682795698,3.9711191335,5.748135147,-6.8153557092,-4.0244969377,1.2177853299,-1.554404145,-5.8588957055,0,-8.75,0.52910052909,-3.5947712418,-0.61457418778,-1.1229946525,-4.2506142507,-1.3443640125,3.0375223347,-1.8116018996,0.97244732569,-1.6487455197,-6.8292682927,-3.6836403033,-10.233393177,-3.2587859424,-3.6241610737,7.8478964402,2.2769670004,0,-4.8189252335,-15.541601255,0,4.3865822192,-2.8972406529,-4.5935942753,-11.00066269,-2.8572237566,-0.45135406217,3.7537537537,-2.4752475248,0,-1.4399999999,-4.879120879,-3.1328530742,-9.5394736842,0,4.5901639343,16.935483871,-9.4000000001,-3.3038801383,-0.54249547929,1.0490693739,5.7857701329,31.286956522,0,-0.071326676152,-0.42372881362,-2.2712933755,5.5,0,-0.96692111965,-9.2690800091,-6.5113376327,-15.848214285,28.235294118,-7.4040632054,-5.2959501558,3.6086956521,3.6778846154,-4.6774193547,9.5911004209,-6.6258741259,-1.5290519877,3.5164835164,-23.666666667,-8.2551594745,-1.8019405888,-11.414790996,-1.8578194185
2019-03-01,0,0.23461939527,-2.3215322113,-12.678386763,0,1.646746348,-1.4724064445,0,8.6666666666,-2.8571428572,-5.6295052137,-1.7195291128,-0.71837931791,10.6870229,-3.4351890724,-6.4338235295,10.11181332,6.0029282578,2.9200819674,-17.498243148,-3.4722222223,0.16597510366,-12.195721179,-3.3728350044,1.8466703974,-2.4027459954,-0.68426197449,0,-6.25,-4.8538011696,-7.033898305,-15.282685512,-0.78420767977,-2.8483448807,-3.3018867924,-1.8497109825,0.99100191583,-1.0165864099,3.7657920311,-2.5934494095,0.48743907009,5.6306925811,0.66979236417,-0.27560077424,-2.8507126782,-6.1802397685,0,-5.6152193925,-3.7174721189,0,5.2317532569,-2.995951417,-2.2291637086,18.540580789,-5.5986696231,3.5264483626,-4.028931232,-0.26136534671,0,4.383116883,1.420394641,-0.35166609014,8.7272727273,0,10.188087774,-6.4655172414,2.9433406919,-7.0719110052,0,4.3201607503,3.6954915004,25.18214333,0,-3.9436117059,-2.9787234042,1.226597805,0.093446613573,0,-1.5930113052,6.7344345616,-2.158433467,6.3660477454,24.235474006,0.097513408036,-1.2842800619,-2.3289970625,2.945055208,-0.25380710658,8.0932784636,-10.83285904,3.933747412,8.1316348194,-7.8602620088,-5.3169734152,-2.0305729922,-3.448275862,-0.17763368178
2019-04-01,0,1.7555266581,9.7445038622,-9.4031264803,0,-11.157564672,7.2540473226,0,3.9877300613,6.5610859729,-2.1479713604,-1.6636252355,-0.51590062403,0,1.9704433498,-6.1296660118,37.086092715,14.309392265,5.525136884,-0.42589437817,6.0431654676,10.588245554,-19.072708114,-7.7948269061,14.250182018,9.894490035,-2.1653543306,0,3.7260273972,9.2808850646,-9.3892433911,-15.43274244,-8.587805086,-4.7068010619,6.4498644986,3.4943061049,3.0826140568,7.4054054054,4.1676422383,2.6249999999,-1.7442607375,1.7156862747,-6.5389696169,-4.3600562588,-12.046332046,15.09142983,0,-1.2067238743,9.5222782231,0,2.9041095891,-0.58430717863,-1.699840186,24.183417085,-2.5249559601,4.0644662684,9.4978826377,5.1551679919,0,25.194401244,7.6681264269,10.902000508,22.408026756,0,19.487908961,10.506912442,3.716940672,2.4369388628,0,-3.8202247192,-3.3180744769,-2.3809523808,0,1.9964777552,1.3157894738,13.928080369,5.8805513016,0,-5.4830287207,14.699306711,2.965498188,-4.9875311721,-10.523076923,0.097418412224,4.6979865772,-11.543960526,-2.1045186028,-0.84817642073,13.071065989,-10.638297872,-13.373977568,-1.6296878068,-2.8436018958,12.621418066,3.2222222222,4.0802703517,0.98388547831
2019-05-01,0,17.31629393,-4.9810503519,-17.908496732,0,15.294117647,6.1538461538,0,140.88254,5.5909412597,4.8564238936,5.3809933637,4.0464629743,-1.9328486576,5.254889796,-10.464629552,-10.789049919,12.928951184,9.4409271756,17.225306499,3.3556236745,2.6336173509,-12.760416666,6.6749056437,16.504854369,2.774409668,4.7722935537,0,-9.0619218283,-1.9122609674,6.0362173037,16.646115906,5.2293577981,2.9437229437,-3.5132382892,13.306681895,7.6794258373,14.49421238,4.3432178863,6.1614294518,1.804720037,-4.5783132532,-1.4768611982,-4.1074891496,18.437225637,14.816232771,0,21.546596167,7.6210826212,0,8.4984025558,4.0302267002,3.5043619695,10.584134598,-5.2150464732,-10.618216139,5.1123952704,8.5365853658,0,-25.341614907,3.3361774744,2.478301788,-6.693989071,0,-2.3809523809,6.3386155129,18.538938663,3.67278798,0,-5.4460535068,-5.3972077606,-5.8536585367,0,-2.0694752401,-1.2987012988,17.151162791,0.40497541231,0,6.9613259668,-5.9361702127,1.5329926684,9.3085668648,19.348017665,-0.53519968742,11.89102564,-21.237417137,3.3263453783,-5.9024807528,-11.335578002,-1.5238095239,-4.9826187717,-2.1956087823,14.634146341,7.8059071728,2.5296017222,8.3517292127,0.70261193887
2019-06-01,0,11.165577342,1.9373219373,4.2038216559,0,10.433673469,2.9543916691,0,10.931677018,8.5120643431,11.865729898,2.5041869683,2.05250615,7.0032573289,4.368337879,-18.115942029,6.5703971119,8.8808046223,-4.9676025918,2.1690351534,0.60975609758,2.5660377358,2.2620007603,6.092843327,1.2499999999,-2.1001272804,-1.0084580352,0,-3.5257652073,19.266055046,12.144212523,13.742071881,2.4411508282,0.92514718253,2.4274406333,-4.7379032258,2.3772495002,6.021978022,-6.1528497411,6.5583284968,16.818181818,7.8282828285,9.5890410958,11.728395061,20.830244626,-5.818606202,0,7.2050027189,-0.76108537396,0,-3.3176285827,4.2037186742,3.6444190368,-2.9277218663,5.1446945339,2.32312566,8.0014565374,10.468586313,0,30.615640599,7.2646352,7.7142857144,-7.9062957539,0,-3.0487804878,16.862745098,16.243529303,12.518525467,0,6.340772228,7.2798434445,-9.2112838226,0,-1.1538465896,14.035087719,13.995037221,9.8655239404,0,7.0764462811,6.9215109703,-0.5251641137,4.8076923076,1.0278113663,-9.3846153845,7.4763678031,2.4002493763,-1.1927034613,5.7272727272,11.316455696,-2.8046421663,9.0243902439,5.7551020407,7.8723404256,-2.1526418786,12.125984251,-1.5280135824,4.0573709332
2019-07-01,0,1.6658500736,12.52096143,15.953545232,0,19.611919612,12.920050918,0,5.8230683093,0.21618282899,4.7452896022,-6.4651445189,-8.0766648139,-3.7442922375,-8.750463478,-2.8261490153,13.177506775,17.452830189,6.4090909091,9.4436310395,-4.7811447811,6.6593083149,7.7380952382,14.494074749,1.1316872429,10.249187432,5.9152152482,0,2.1485943775,21.274179574,6.3451776648,9.4795539035,11.744680851,9.9999999999,-0.51519835142,2.0634920636,7.2048611111,7.296849088,11.042097998,2.9411764706,27.821011673,10.208445455,-9.5394736841,-8.1491712706,25.674846626,8.2846521507,0,6.4551291367,1.5192217663,0,-3.5532994923,-3.2583397982,-3.9315767693,17.342130066,-1.8960244648,-0.15479876156,7.3694485116,2.2913256955,0,7.770700637,0.63613231559,24.914740432,5.4054054053,0,8.427672956,0.71661218753,3.6280020438,2.2694524496,0,-4.0972684877,-4.8522437068,11.604311984,0,0.81269349848,10,-0.41945639368,9.0801576873,0,5.7404727449,12.968055849,-5.2053667735,21.100917431,-1.0771992818,2.0939445387,11.993603411,-6.6362252662,7.8815640642,5.0730868445,10.302478963,-1.0447761193,-2.0029341626,-3.8788112698,52.268244576,6.4,12.169033555,18.275862069,0.83683612102
