"Data","Equal Weights","HRP","MV"
2018-03-01,-2.00867501315227,0.434369702991601,2.86038733635109
2018-04-01,1.45711309243692,0.515060929755722,-0.115777866489628
2018-05-01,-13.2624414177846,-11.2805696958094,-6.42292798331639
2018-06-01,-6.14840904516538,-4.45513933944562,-2.69721486670668
2018-07-01,11.7502763370192,5.43583623747507,0.0216864177721268
2018-08-01,-2.64246540160577,-1.35854134231855,0.488518157623022
2018-09-01,1.8580094912,0.244405835964099,-0.982713231828637
2018-10-01,16.6465397335877,10.9826778303225,4.18917978412907
2018-11-01,3.45570070570769,5.60203597390963,7.11416041203947
2018-12-01,-0.977744658947231,-1.8383931380947,-3.80358159248045
2019-01-01,14.2717500988975,13.6981264023429,11.7670245201354
2019-02-01,-0.188794288814231,-0.620071166434602,-0.225579444979157
2019-03-01,1.27200189619077,0.478560213803622,0.784879909762982
2019-04-01,-0.241373893333846,2.45034014225599,3.70584960415565
2019-05-01,1.164052150795,0.234756229112939,-0.457443100817865
2019-06-01,3.14779627956192,1.25136675908358,-0.972549172448648
2019-07-01,0.0964707047323076,3.89135023295725,6.79873687691548
2019-08-01,-0.939818812661538,-2.31998062470465,-4.64553667483693
2019-09-01,0.349365272030769,0.880924761218986,0.940531499639666
2019-10-01,1.16658290661923,-0.915470338899807,-2.74756068674271
2019-11-01,3.86499525286223,3.87389623293326,4.23879190615777
2019-12-01,9.53176987833846,8.69303982733502,8.460266136747
2020-01-01,-0.990657483173077,-0.0720677928417224,-0.0530681728725168
2020-02-01,-9.26712231628692,-9.7693529988679,-10.534921109646
2020-03-01,-31.2221286285731,-25.0719277445707,-20.5375344809492
2020-04-01,7.68131840201654,1.80586227291638,-3.71002683179197
2020-05-01,11.0262332164177,6.84547704330689,4.91337417275086
2020-06-01,7.60458594161385,6.69732051925939,5.41736133817678
2020-07-01,8.54509326503077,6.13894055518415,5.23840040607236
2020-08-01,-2.79922552807308,-5.54364285506139,-6.47379946778068
2020-09-01,-3.99613867439423,-4.55382660554646,-5.70546644042413
2020-10-01,2.85271377053923,0.119344830550574,-1.42901952775395
2020-11-01,14.8808211390227,13.7679313453569,12.2892139032363
2020-12-01,11.4811500730527,10.0041161594889,7.87385599089972
2021-01-01,-7.60350784744615,-5.26053198809339,-2.30711223129237
2021-02-01,0.437825119646154,0.270745143215515,2.44591384048887
2021-03-01,10.0206618275665,7.87353654588182,5.72668792340421
2021-04-01,5.51204467968346,2.69559576345054,2.54177852376014
2021-05-01,6.23211708606,6.7929201589643,6.48456732395977
2021-06-01,-0.761378000275,-1.33871779783447,-0.676675205517193
2021-07-01,-1.58382984948885,-1.70093334863786,-1.80301459452493
2021-08-01,1.44565599819231,4.99421500948216,6.98930994988257
2021-09-01,-4.21978763612885,-4.53183166914421,-4.36562493075722
2021-10-01,-6.7897136813835,-2.68229095496125,2.58805291481498
2021-11-01,1.69310903874885,2.6124467650854,1.21089559797889
2021-12-01,5.18022832918385,2.51701746193756,3.85248978436986
2022-01-01,4.03590869660615,2.0314715264468,-1.1337696299577
2022-02-01,-2.03181709832154,-1.08878405012022,-0.822214495533745
2022-03-01,5.70384788124231,3.89714275107888,3.90115540042774
2022-04-01,-6.54580073664231,-5.83096058518035,-3.45162416151262
2022-05-01,5.02297212386154,2.71798410739149,-0.0989094980549648
2022-06-01,-11.2621013816115,-9.66674986892484,-7.94390079084368
