Date,Equal Weights,HRP,MV
2007-11-01,-5.397729016150801,-4.0028213285318355,-4.624169696125365
2007-12-01,7.582465768234801,7.263522370765217,6.937847924058596
2008-01-01,13.08544643962472,7.717138309317166,-1.602213925607007
2008-02-01,4.565628215684001,3.6952871319547205,3.1962314797167517
2008-03-01,-2.1490113445623598,0.5094382599193009,1.1614856013147232
2008-04-01,1.9061490612183996,1.0061356205707472,2.424931479465579
2008-05-01,-13.190238022536,-11.457994440728964,-4.974966166631232
2008-06-01,-6.06657605948,-4.588826964873969,-3.1373130410089347
2008-07-01,12.005411357439998,5.809219097548646,2.382398690253974
2008-08-01,-2.571287821646,-1.4917674395134486,1.3041375929314267
2008-09-01,1.882743093984,0.23860552975093574,-0.8801215163438938
2008-10-01,16.3524013229312,10.645921261171031,2.207487353180305
2008-11-01,3.301631169752,5.520295609017893,2.5133541687162366
2008-12-01,-1.1935415618731202,-2.4754970649355887,-4.489715886618555
2009-01-01,14.12816651885344,13.212786667198493,10.213712978145129
2009-02-01,-0.020872481102800027,-0.9148075859218688,-1.4832852137528565
2009-03-01,1.3134971962276,0.8383850911271055,0.27796776813060065
2009-04-01,-0.3212499153911999,2.8120142728480584,1.0601976185657715
2009-05-01,0.5179624796268,0.3193864105766513,-2.8652940644691456
2009-06-01,2.8270850370644003,1.0065863419606536,-0.11768571046652965
2009-07-01,0.03369552997759978,3.874426249441413,10.121608543574423
2009-08-01,-1.7542790350479998,-2.6932322033537517,-1.4426469620077027
2009-09-01,0.18254892245600018,0.464636717038204,0.37188764457954626
2009-10-01,1.006296415928,-0.8226354679697001,-3.830841345211888
2009-11-01,3.3529283962967202,3.486409423491902,2.2895920531157232
2009-12-01,9.734311913244001,9.280916018674285,7.008409631130129
2010-01-01,-1.3483560716560001,-0.3317019847714927,1.8275706476211142
2010-02-01,-9.163331959978398,-8.985118604628324,-9.763108885653924
2010-03-01,-31.408236348236002,-24.843627750173404,-18.515416019485144
2010-04-01,7.2580011898971994,1.7852155880225975,-0.8179226412807714
2010-05-01,11.8411416177344,7.873497618618436,5.476403531366935
2010-06-01,7.191894630998401,6.2449731001518405,6.561116839611862
2010-07-01,8.589082787979999,7.189217662579583,6.380226787297084
2010-08-01,-3.6473674671959997,-6.850715900360916,-7.40652103918938
2010-09-01,-4.257997644186,-5.231050107160682,-5.452404144018406
2010-10-01,2.7238903841807995,-0.3366756660370526,-3.6998572104825764
2010-11-01,15.512579157336,13.637554828224928,13.579936050839173
2010-12-01,11.756087234134803,9.950856069282853,4.6939784045726505
2011-01-01,-7.606695780392,-5.458744399504723,2.0068657899883817
2011-02-01,0.858015776312,0.35899427107433546,-1.5423317175951547
2011-03-01,10.2027651400612,8.023338140957351,-0.8224739901319611
2011-04-01,5.418737107482801,1.9417355273904036,-0.14940661362035978
2011-05-01,5.7202640901824,6.67568109212179,2.9936900551093593
2011-06-01,-1.0371281086539996,-1.8299973839736507,-1.5459172093433247
2011-07-01,-1.7483984250204,-2.027193710192448,-2.6588362401026497
2011-08-01,0.8419975898400004,3.7888951181154047,1.7934272931519897
2011-09-01,-3.9103400220139997,-3.865960561274228,-5.608862201983557
2011-10-01,-5.98781738015884,-2.0051966256223657,4.97154181920124
2011-11-01,1.6861313030348,1.676753183909283,-2.5177760449504367
2011-12-01,5.5992563418632,4.137272259303878,-1.2623639098031196
2012-01-01,5.0413506442304,3.078331965216144,2.9219973098589698
2012-02-01,-1.6522919830944005,-0.5997429663211407,3.3753144247792584
2012-03-01,5.879145208856,5.780024475959266,8.666642925861261
2012-04-01,-5.814920836668,-4.759453547133829,-6.576910459507975
2012-05-01,4.785115498616,2.580238517910452,-2.4526896793597674
2012-06-01,-11.232585436915999,-9.477084433377492,-8.299195288595527
