"Data","ALPA4","ABEV3","BBDC3","BBDC4","BBAS3","BRKM5","CMIG4","CPLE6","ELET3","ELET6","EMBR3","EGIE3","GGBR4","GOAU4","ITSA4","ITUB4","LIGT3","PETR3","PETR4","SBSP3","CSNA3","VIVT3","TIMS3","USIM5","VALE3","IBOV"
2006-11-01,15.018104999,6.9093356318,6.9858642732,7.0286903618,13.881401617,4.1584158414,6.0268340187,-2.049180328,13.968957871,7.4358974358,1.2151215122,-3.9411764707,9.7387847271,9.182488859,3.3950617284,2.4462228277,10.27173913,9.9137931034,9.1190476191,1.359223301,-2.7067669173,3.8924108723,11.881188118,0.48076923067,10.28624192,6.7979216545
2006-12-01,16.143497758,5.0261147666,9.1927743342,6.3133269939,9.6346251816,-4.9429657794,7.1435860802,4.6025104604,-0.60311284051,3.927099154,-1.4655045147,11.236210217,2.375366569,5.5222088835,10.119735764,7.2378630017,13.405618531,6.8431372549,8.6624481781,14.173717612,-0.30911901076,13.613445378,11.238938053,10.047846889,6.6644340255,6.0623405117
2007-01-01,1.9305019305,3.3393425238,1.9084054082,-0.20252455543,8.59375,3.5333333331,-3.1336317745,3.3599999999,-2.1334899196,0.20876826711,-3.3560090703,1.3888888889,2.5494127758,0.38680318539,7.6007326008,1.4526468156,8.5614950021,-3.7749814953,-5.0253292808,-7.8498293516,6.8062015505,2.4468370773,-9.7056483692,1.4341165175,11.616954474,0.37775729088
2007-02-01,-2.2727272728,0.56542396542,-8.4849176148,-9.4529802539,-0.96826462386,-11.268512556,-0.69813175996,-4.79876161,-10,-7.0833333333,12.060065697,-5.4794520548,2.043977926,6.75730404,-1.3754283543,-7.2455272949,-5.3242594075,-7.9807692308,-8.5129080435,5.0037037037,7.5627812454,-4.0414507772,-9.691629956,10.23690773,1.983122363,-1.6778297977
2007-03-01,5.3438911018,10.373473979,7.3502260751,7.6699782656,-2.2338429999,11.529738242,0.0099019702247,-2.4390243902,2,0.44843049309,-1.3864848569,4.347826087,4.2805854735,3.9742212675,0.96575943808,0.61291315669,3.5940803382,8.129571578,7.6026119403,-2.4725759234,19.905533064,2.2144501721,3.9024390244,12.860536138,5.22686526,4.356146906
2007-04-01,10.37037037,9.4983449822,4.5328494825,3.5740359021,4.3634727846,14.069690993,13.975364677,12.921043008,-0.6535947713,6.6741071429,2.1711366539,2.4930748154,9.8781779661,13.016528925,6.4580750666,8.7984862819,21.632653061,-0.34522489632,-1.2636067635,-0.52441229645,0.16882386044,14.782608695,0.69425485162,-2.3517345166,10.984241379,6.8814950659
2007-05-01,4.515990885,10.637446808,12.72286515,12.515977969,14.21196764,-5.4755043228,5.9972105997,10.234705656,13.285394706,13.04493661,-3.125,14.845938375,5.0711003096,5.0841604027,8.3783783783,7.8975644699,3.3221476509,1.0937500001,1.6371681415,12.36502454,14.805913138,7.6342013563,1.8957345972,10.880829015,3.5952380951,6.7652585996
2007-06-01,2.5740274821,6.0207796596,0.24767813502,-4.032763166,6.143326014,5.2439024392,7.9999999998,16.230366492,12.950340798,12.851485148,1.0154993364,5.4800869946,14.4773358,17.240773286,0.76493632441,1.9851528592,0.032478077264,13.562596599,12.407488027,8.7685239112,0.69619614569,2.8551161553,0,2.8037383177,-0.9652953343,4.0636718451
2007-07-01,6.9182389938,-4.0000000001,3.0942596026,4.8793096885,6.1312298314,0.057937427482,-7.4074074074,-6.4564564565,-14.224137931,-14.19547289,-13.321947053,4.2345276874,-4.0404040404,-5.5613850996,-1.5689512798,0.55131664649,-5.8441558442,3.7938074174,2.0720371806,7.6630176105,8.9278557112,-0.44827586207,-3.7209302325,5.1909090909,7.681596658,-0.38608618916
2007-08-01,-4.2679794471,2.2727272728,-1.4772189278,-0.06160690682,-4.5950280318,4.8060220035,-0.52631578938,2.7287319423,2.0703517588,-1.0224948876,8.3743842366,2.4838436428,1.7814369299,-1.468276683,-0.52307718015,-0.066267059537,-6.8965517241,0.91351632436,0.11122642954,5.658709107,2.419280655,3.7235885002,0.48309178728,3.3804334587,4.5043103448,0.8397622827
2007-09-01,1.5432098766,-1.8026372903,6.3441181332,9.5432643593,10.067914607,-4.5856353591,3.1746031746,-8.4374999999,5.9472233161,6.1983471074,-7.2893679787,0.66964285706,-0.18750000008,0.81300813017,7.3155663804,7.1810737882,13.703703703,13.606557377,13.409961685,-3.8702928869,15.726603197,-5.1594590082,6.4423076925,9.5234020708,27.758300681,10.66676428
2007-10-01,-1.7629179331,8.3969465648,7.2605425665,10.487827933,1.3272903851,-5.5587724377,-4.8717948718,-1.7406143344,-0.18587360591,1.6731517509,3.5148514849,9.933481153,12.71133375,12.870967742,3.95256917,7.2444261119,12.034492459,20.288507283,22.650134804,-0.37953502833,7.4815677144,-1.426056338,8.3107497741,6.25,5.5775562709,8.0244769701
2007-11-01,-15.418362462,-8.8028169014,-1.7399047907,-3.8520130639,1.9039490408,-3.4334763949,2.7493261456,-3.2650225773,-6.8901303538,-6.0466896288,-6.2649450024,-10.246066962,-5.0766680481,0.59999013502,-0.83216224866,0.3949011676,-6.7605633803,2.1985986954,-0.16662038306,-1.8149226978,-1.4369268539,-14.664410752,-20.359046664,0.25735294112,-3.5384615384,-3.5381294303
2007-12-01,-5.875432017,-3.1182836602,-7.0097135866,0.12228095256,-3.9702685153,-8.5714285715,-14.742917103,-3.7701974866,-4.28,-6.5173116089,3.3724412742,-3.6860834388,2.0825147349,1.7483519632,-9.6153846153,-8.058519237,-3.8267875126,24.113475177,22.948539638,-6.1387494294,17.796585319,3.9570757881,-12.041884816,-9.2403227399,-5.4066985646,1.3966923785
2008-01-01,-12.499999999,-8,-14.792285506,-16.215411834,-3.7828947368,-9.7222222221,-13.969230769,-5.5597014924,-8.4830756372,-2.9193899783,-5.459057072,-6.103286385,-12.798306389,-14.084507042,-13.787234042,-13.097959901,-18.708551483,-7.9046959168,-8.7128754662,-9.6523219063,4.6954314721,-5.6582168162,2.2619047621,1.226993865,-12.61170123,-6.8810067934
2008-02-01,-6.4285714286,11.304347826,10.511444347,13.037644127,-3.1669402695,10.307692307,15.164520744,8.6922165152,13.561643835,11.310592459,-0.78740157469,4.2500000001,22.636091375,22.989622111,8.8914708404,9.8680559475,6.9128381278,1.3485477177,1.3059701492,8.5579640536,14.727272727,2.2988505747,8.8474970897,18.787878788,13.177696314,6.7221381745
2008-03-01,2.8708732916,-8.9921874999,-10.015670566,-7.4839508757,-17.773252251,8.3988322382,-2.1739130435,4.2893493275,7.7603538401,1.6129032259,-6.1554696178,7.865707434,-2.0991675716,-1.879194631,-4.1860465116,-6.0533483608,-7.1312618897,-8.2190378709,-9.1589932474,-3.9552238806,-0.85578446915,-9.9783720014,-22.352941176,1.3513451773,3.1367200818,-3.9707665895
2008-04-01,-5.5986540799,-3.2370517125,15.586212141,17.464803769,25.054089139,-3.8926174496,17.526140564,8.2025264333,-6.7164179105,2.3809523809,-0.68689181453,6.8906241622,21.57116451,21.067031464,17.131019924,18.580929046,12.753492564,13.102869237,14.366532295,7.77000777,19.189495193,-3.5532994923,5.3719008263,23.719512195,9.2752822671,11.317412413
2008-05-01,24.758643593,-5.4954954954,4.0192174143,2.9131721383,13.47461939,-7.5418994414,10.231884058,-0.5344021376,19.885852726,11.109198583,-11.873198847,2.4871355059,25.12005061,28.420168137,7.3059360731,6.4152853347,0.55955235821,13.438735178,16.113744076,10.430185051,8.9285714286,11.316553557,-11.895424836,7.8117299163,-0.19804996955,6.9605705192
2008-06-01,-20.3187251,-8.1029551954,-13.941607387,-15.686359709,-19.210809693,-3.6253776436,2.2350775702,9.4694425788,0.37300779932,-3.5185185186,-29.687371191,0,-6.2042012701,-7.9564563235,-13.33190763,-19.223755154,-8.5850556439,-1.6550522648,-5.6938775509,-10.77257889,-9.8612862548,-1.2195121951,-11.275964391,-9.7142857143,-12.379789345,-10.435034163
2008-07-01,2.4999999998,-12.346161497,0.042303250666,0.52648420515,-4.015296367,8.1504702195,-4.4495884773,-1.3190184049,2.7027027027,0.69097888681,11.996251171,0.54393305454,-10.677083333,-9.6346153847,1.3765978367,2.7985761631,8.695652174,-22.161204606,-22.311188055,-5.2195121951,-14.241745942,-4.1234567901,-9.0301003344,-12.658227848,-17.526132404,-8.4777827337
2008-08-01,-28.02171914,6.0240963856,-8.562778254,-9.6161354053,-4.7153811365,-15.36231884,-5.2759084791,-12.962387317,-2.9605263157,-4.5367899352,15.732217573,-12.495964968,-9.3448563097,-10.2844457,-7.1447199292,-7.7338932266,-8.4000000001,-2.9130632682,-2.7855153203,-2.7450823711,-7.4727281115,-0.025753283444,11.213235294,-15.409795952,-8.1749049432,-6.4280312578
2008-09-01,-16.997671552,5.8605940027,0.49401524484,3.3518221846,-3.6815930975,-12.928082191,6.848536516,-5.7142857143,-4.0677966102,-3.9536741215,-4.3685354955,2.7295285361,-30.912052117,-28.43373494,0.050357007967,3.780337042,3.4497816596,-1.031411158,0.57306590243,-28.571428571,-27.876106195,-0.051519835142,15.702479338,-29.178321678,-15.919024614,-11.025502873
2008-10-01,-38.943894389,-12.907445764,-18.216641303,-18.872856229,-35.076923077,-7.4729596853,-12.234042553,-9.6590909091,-7.2438162545,-2.7027027027,-14.122137404,-17.391304348,-33.99339934,-34.006734007,-24.369747899,-26.931761164,-5.4875474883,-32.235907153,-33.58974359,-5.1233396585,-29.54601227,-4.6391752578,-21.428571429,-30.881263885,-20.241455875,-24.797642357
2008-11-01,13.633793417,1.0639629489,-3.5850859774,-1.7838446497,-2.2527231026,-33.475026567,10.606060606,14.800838574,2.8571428573,4.2735042734,-23.911111111,14.64339791,5.2395134648,5.453210174,14.583333333,16.581834829,16.560187972,-16.987067459,-13.942513942,-6.32,-9.8223615463,-0.87335627741,25.454545455,-16.535714286,-3.0292356464,-1.7742108654
2008-12-01,14.049987866,5.0161010653,-2.8999882396,-5.7938203211,3.7601785494,-11.341853035,-12.958904109,-12.344777209,-4.1111111112,-0.90163934428,2.9205607478,-4.035178479,3.5051546391,-1.2745098039,-2.74405051,-1.9828751691,-8.9546022491,19.3019901,17.99873108,18.53116994,12.012359984,6.6282420748,-28.84057971,16.936609362,0.58118416273,2.6096461264
2009-01-01,15.957446808,-4.6173954038,-8.9025927318,-7.8749318586,-3.2697547684,2.8828828828,-1.0072395342,-9.2083333333,1.0428736965,0.90984284525,-1.3620885357,-3.2884097034,-0.19920318728,-0.94339622638,-8.1244587251,-10.114951366,8.2342177495,10.476536922,9.5884413309,-8.1237798642,21.310344828,-0.49410163901,37.474541751,8.8235294119,17.370892019,4.6604527297
2009-02-01,-12.293577981,4.3354037265,-0.47591036937,-0.4092548379,-0.26460118415,-5.7793345009,5.7233704292,2.3405231756,0.15290519877,-0.6147540983,-24.16570771,-0.83612040135,-15.768463073,-16.34085213,-3.4153005465,-4.9982882574,8.0304311072,7.6720447812,5.4734318817,-4.2231075698,-10.886867538,-2.9126213592,-3.111111111,-10.152460152,-5.0153846153,-2.8422391858
2009-03-01,8.8175394596,10.489343969,6.9891746833,11.675723794,23.098405146,-10.594795539,3.7293233083,8.0717488791,-1.06870229,3.4226804122,17.905918058,-3.316469927,2.2393964338,1.9127842868,17.595251041,16.751473283,-4.2721357384,8.1957186543,8.143939394,7.3211314475,16.216052949,11.607981007,-9.7859327217,16.078002662,0.4211208292,7.1812062961
2009-04-01,44.652981427,7.1541683568,17.288610124,17.344481968,9.4250148191,28.274428274,2.0928091189,16.328718487,11.11111111,13.157894737,13.899613899,5.1744186047,21.705426356,21.420118343,17.691342535,18.573991731,7.3940486925,5.0779157042,4.6599110663,20.736434109,17.063953488,4.3080939948,11.186440677,9.1525423728,18.113502674,15.550397067
2009-05-01,8.4935062456,9.2360549717,8.0858563391,11.906688621,15.111211608,16.045380875,-0.60037523454,4.5555555556,-1.6626707832,-5.1603301784,9.6045197739,1.4372581536,31.27388535,27.192982456,5.7957925368,4.9756482822,3.4424853066,17.155266015,16.621530129,0.78268157213,21.504503333,5.362505361,16.768292683,22.670807454,5.3769401331,12.493391697
2009-06-01,-1.2501562695,-2.0351526364,-2.0297874677,-4.311303432,0.97316404117,0.27932960875,-0.52850132124,-3.2943676941,6.7436661699,0.67114093963,-15.979381443,3.2697547684,-0.53372149432,-1.1494252875,-2.6351049575,-2.4711490214,9.375,-7.1130676552,-5.8055152394,-5.7467532468,-10.06185567,0.97087378635,-12.532637075,5.3417721518,-9.2582851131,-3.2558226968
2009-07-01,-3.785289277,2.6340240933,3.5048798025,2.6430952648,11.614730878,15.73816156,2.6565464896,4.3956043957,0.17452006996,1.1764705881,11.90184049,1.5831134564,6.975609756,5.4263565891,9.7477064221,8.0802882141,-9.8330241189,-3.0741337311,-2.0726524138,8.1639683087,10.178817056,-12.235576923,-17.462686567,6.4167267486,7.3913043478,6.4121247449
2009-08-01,5.6593805719,12.390697674,1.8792138571,4.1111259148,11.494002626,25.87244284,2.5878003697,2.9122807016,-4.0069686412,-4.0697674417,10.96491228,6.4746855352,0.59279525776,1.5441176471,1.690082841,5.3463120705,-1.7695473251,-2.6459143968,-0.28598665394,10.50955414,1.9975031211,1.8898931799,-1.4466546112,0.4663095362,-0.99865047232,3.1461699991
2009-09-01,-5,6.0485465001,16.197848436,14.689005318,20.135745658,7.6481835564,-2.7027027027,6.8871462667,0.18148820327,0.60606060597,1.2845849804,4.6616541353,7.6609247506,7.3497465604,10.904200289,11.674174174,3.4771679933,8.8462563283,11.536010197,-1.7291066282,10.934312525,6.182795699,7.7064220186,5.440180587,12.295528898,8.9027758108
2009-10-01,5.25,6.0079051385,-3.9693511672,-1.9167318223,-9.670188921,3.9076376554,1.888888889,-2.2328548645,-9.7463768116,-9.6385542169,-12.780487804,0.095785440499,10.736842105,7.9258010119,-6.6231343285,-6.1309123515,-0.52631578947,-0.36900368996,0.68965517257,-1.7595307917,7.2085325486,0.49366602234,-6.3032367973,-1.5200171269,9.9456839922,0.045515873717
2009-11-01,22.891512923,6.6293810589,4.0868779628,5.6569493308,9.9706144081,-1.5384615384,9.4147582698,12.624556907,16.419108792,12.311111111,-2.2371364653,1.867264055,3.3161156676,3.7849120734,11.988011988,13.324175824,-0.099868164034,8.9135802469,10.730593607,-2.7961387282,0.34305317331,-2.1822849809,15.636363636,11.304347826,9.4196428572,8.9349256641
2009-12-01,17.244897959,4.6216763443,4.7830995221,1.2037619194,-3.2666480938,22.222222222,4.9833887042,9.4886195684,25.310344828,25.524337159,11.660987479,2.5238095237,8.1916540606,6.4477202528,5.8413719185,1.9821814538,7.8455790786,-5.1179339403,-4.9182880589,8.7974683545,-3.5565612254,-0.36745406815,12.421383647,-2.2498677344,0.97919216641,2.3029652169
2010-01-01,5.8311575283,1.6949152543,-5.6950308571,-5.2328263643,-5.3872053873,-5.8238636365,-0.79113924048,4.0496760259,10.181618051,9.3947036572,5.047318612,-6.0380863909,-13.040494166,-10.252004581,-4.9513330512,-6.1568191501,-4.0415704389,-8.2352941177,-6.8683565005,-8.8132635254,-1.7857142858,-1.8096406042,-2.0979020979,0.42518728478,-1.191919192,-4.6465854085
2010-02-01,6.5789473685,-0.58000000017,-0.41107954521,-0.4543679458,7.617634937,-3.6199095022,-5.2312599682,-4.5147898287,-18.397944387,-16.882877968,-1.801801802,2.3727137912,4.3804262037,4.8181238035,2.9385574355,2.1071088975,6.8993180907,1.2558869703,1.2876792509,-3.1897926634,7.5454545455,-5.1490514905,4.9999999999,3.4677419355,3.1486403599,1.6849895261
2010-03-01,-1.595957163,-6.4622262111,2.5177472213,5.3455803525,0.95907486921,2.4256651017,-0.63951531465,-1.0597826088,11.965811966,11.049146043,7.2375127422,-3.4765813616,9.2627599244,11.05022831,7.1674872304,6.8844551633,-1.9850630115,2.5839793281,2.2536839064,5.6953642385,20.608622147,-6.9428571429,-4.7619047619,19.030024446,13.280475718,5.8162789648
2010-04-01,-2.6813880126,6.585524886,-1.2489258774,-2.975771698,0.46901172518,-3.9724980901,7.793551891,-1.9115317536,-5.7251908398,-5.2102950406,-2.3254290762,10.805402701,-1.5570934256,-6.6885964912,-1.5599343184,-3.3035805888,-2.3680930619,-6.3040338147,-6.6198933291,4.573934837,-9.5037846929,-1.7440320727,-12.857142857,-7.8956007879,-6.427367991,-4.0385954441
2010-05-01,6.3825378526,0.12234910263,-4.7865961783,-4.3886409971,-12.097781064,-14.160700079,-5.6624319419,-5.0847457628,-6.7099062076,-8.0798662951,-4.4117647059,-6.2713549301,-11.704407462,-6.3093366913,-6.8820540947,-7.9282530249,-12.765957446,-7.176774511,-9.0969017798,4.8532055123,-10.723348231,1.5782404298,14.918032787,-18.196399929,-5.8380414313,-6.6386293296
2010-06-01,19.230769231,5.9063136458,-4.7098412721,-6.9557106305,-5.1193225559,16.126042632,0.65409772997,10.714285714,5.3421633555,7.5514874143,-4.3594092451,2.6647286821,-5.64,-7.9420107154,-3.8254310342,-6.3076568266,2.5365853659,-9.0375586855,-9.2567567569,7.1428571428,-5.734767025,8.3636363637,4.1369472183,4.8148148146,-12.7,-3.3483488247
2010-07-01,2.4516129031,4.6346153846,21.974428269,26.263153607,23.894523327,5.4269752594,0.53516819571,2.4193548386,-4.4425817267,-3.3687943263,23.814655172,7.8338839076,7.6727426876,6.128038343,22.128851541,21.860379217,4.662226451,3.3548387097,3.6857781088,-6.2133333334,11.178707224,7.3825503356,-4.794520548,2.8476408232,11.225658648,10.798391728
2010-08-01,7.6272439854,2.3096244562,-4.2922364351,-5.5080447909,-6.117170203,17.183951552,6.4638783269,1.7415948167,-6.2719298245,-6.9357798166,-6.0052219322,1.6630196937,-7.508735586,-8.4552333734,-5.4271653842,-3.8231877304,-0.63636363648,-7.0665829145,-5.7504520796,-5.0042649986,-8.002735978,4.6590909091,0.57553956831,-11.014551333,-3.4397528321,-3.5103310375
2010-09-01,11.764705882,5.4250036932,9.2549750636,11.410524167,13.697095469,10.981912144,-1.9642857142,-3.1209362809,0.88909686474,0.15772870665,9.6243232434,8.9969866553,-2.8253424655,-3.0173943913,5.160345108,7.0408379177,6.7439865205,2.7374112875,4.7198772065,13.439090093,9.0334572491,2.6058631922,3.8626609443,3.111514876,11.561433447,6.5760994705
2010-10-01,10.526315789,11.693641618,1.719560898,3.3751801247,3.0189853718,1.5133876601,9.0710382514,7.3288590604,8.53432282,8.2283464566,2.5402201523,4.0925869018,-3.0837004406,-4.1361639824,4.4117647059,2.5755104059,-0.83333333323,-6.0855263158,-5.2766581165,0.65963060679,-3.6822366177,5.9562058494,-3.5812672178,-5.4015534985,3.555224455,1.7917584872
2010-11-01,-5.7425870785,2.9860787663,-3.3120162826,-4.1838370186,-0.21624073124,4.3004587156,-4.8096192385,6.3031515758,-3.8888888889,-4.3288468533,2.3121387283,5.9138070153,-10.862865947,-10.596301364,-3.928836175,-5.3943308909,2.6143790848,-3.6696548655,-4.3688628381,-0.41939711664,-7.575221239,-5.1670951158,-1.4285714286,-11.917098445,-0.074626865626,-4.1996236187
2010-12-01,9.543147208,10.770801429,-0.9874737917,-0.71679100483,-3.7517784188,11.984606926,-1.8360056894,-2.3529411764,-1.1116051578,1.7110266159,-3.1679617452,1.3663220088,16.256410256,15.268817204,1.9619959832,1.4067995309,15.696087352,12.408780365,11.848122267,17.391737739,2.1447721181,6.5329357549,-1.304347826,3.5006520491,3.3047050038,2.3617162691
2011-01-01,-0.83410565339,-12.511520737,-5.0101254629,-5.6246208237,-5.2832590706,2.9455081003,2.5833021342,2.4096385541,0.74839914923,0.87888151083,14.576271186,-6.0109289618,-5.8226731362,-4.8880597016,-10.086481704,-10.042211156,2.8313016122,-1.6366612111,-0.73286918278,-4.2028645222,3.8620172478,0.65349206088,9.9853157122,1.4091858036,3.7164476322,-3.9391665705
2011-02-01,-0.56074766362,-1.3695022385,4.4907970216,4.2411332714,1.0390583328,-3.2904148785,0.91240875918,-1.6470588235,4.9107142857,12.28200371,3.6242603548,0.77519379865,2.9976580794,1.3730874854,2.9686174725,3.9968519872,4.3977055449,8.4858569051,5.50018457,-0.073529411748,-3.7906137184,3.9050535988,2.1361815754,-2.2130725682,-1.3665031536,1.2151891129
2011-03-01,6.5488919765,5.1113940892,9.8212747706,4.2668821579,0.20209679351,6.7061143985,12.802893309,6.3397129186,4.9787234042,1.1896893588,-3.2055513516,6.1538461538,-7.9323740069,-5.3980582526,6.9616264127,6.2557043881,3.2967032967,0.53744515444,0.29960800111,15.280843757,0.11257035639,-1.0293479723,9.5424836602,4.7143860194,-5.2397868561,1.7853167712
2011-04-01,2.4999999998,8.7113402062,-4.9052705922,-5.776192204,-1.8950930626,5.8225508317,3.2382173773,-1.5398175685,-7.1747061208,-6.5643370345,-8.4444444445,-0.14492753626,-6.3893016345,-5.8702791462,-5.078125,-4.5978193786,0.056490671159,-11.050440539,-9.7665917171,-3.0425531915,-8.3208395802,3.0872483221,5.0137960498,-18.227848101,-1.7581296711,-3.5779896772
2011-05-01,7.7209463498,-2.4715954111,-0.89310375661,-1.1955049132,-2.6819398554,11.933097527,-2.7914614121,-4.6511627907,-2.1834061135,-1.0835372248,1.213592233,-2.0775347948,-8.0798554028,-4.635010387,-2.6375959123,-3.3649698016,2.4528301887,-6.4428274133,-5.1080001838,5.9688391484,-4.9444826612,10.677083333,2.4447031432,-6.1919504644,-2.9735470168,-2.2863364181
2011-06-01,-1.6260162602,4.5719844358,2.6856413433,2.816042735,0.78117860139,-9.7570850202,6.9932432432,1.2195121952,-2.7652812755,-0.7652846939,-4.1014745209,2.8037383177,-5.8347775853,-8.0882352941,1.6446252968,1.7360723457,8.1399631676,-2.1617592247,-1.5359070154,-3.7481880307,-12.931034482,-2.2352941177,1.1363636364,-9.5709570956,-1.5124378109,-3.4308263695
2011-07-01,-11.239669421,-9.8568411172,-6.6754010252,-6.897490139,-6.1071428571,-17.496635262,-6.3782759709,-9.8795180723,-10.292005744,-10.727824109,-5.7983193276,-4.9818181818,-13.987730061,-11.3,-13.094245204,-13.71644986,-5.3133514986,-0.76190476193,-0.92748735242,-0.38726333896,-15.685252735,3.4897713598,2.2471910113,-18.613138686,1.3942210548,-5.7369036745
2011-08-01,0.71831153691,18.458734704,-5.2740305157,-4.5296542959,2.4957735646,2.7732463293,-0.50590219225,-4.1399502519,-13.020277481,-10.233545647,-9.9018733274,0.79258316946,-2.3373203116,-2.3605799433,-7.2439090352,-7.2838659443,-1.4388489209,-11.206492662,-10.718698765,-0.64794816408,-2.348578492,3.8372093026,6.8131868133,7.6233183858,-8.7728512239,-3.9576356187
2011-09-01,-2.8837209303,1.0769230768,-2.9461110862,-1.5109425471,-5.9940690984,-22.857142857,-5.9999999999,-3.1428571428,-0.61349693233,1.6083254495,17.25831474,3.162055336,-1.8382352941,-2.3878858475,-0.37633284546,0.73514113319,-9.7080291971,-8.9324618738,-8.173076923,-4.9999999999,-6.5822784811,-1.7021276597,-10.49382716,-12.333333333,-4.7991071428,-7.3829542437
2011-10-01,9.1954022988,2.4123000794,9.0510886032,12.119832156,4.2673107891,4.938271605,3.4980165885,1.3274336281,6.111111111,10.195530726,0.85106382976,5.3639846743,15.730337078,16.109785203,12.801678908,12.714374268,8.1244947454,10.430622009,11.623036649,7.780320366,7.7913279134,6.282936812,2.0689655174,12.16730038,4.9253341986,11.493769589
2011-11-01,-3.2703183093,6.9887834341,-0.54201138646,-4.5236047612,-6.0868091423,-8.5620915032,8.0836236934,6.229985444,-3.6067481094,-0.54921841984,-4.5569620253,4.0452271171,-11.860442177,-11.074392333,-1.8604651163,-2.5001528211,2.4672897196,5.3898380851,4.3746033825,6.1358811041,-7.2910119422,-1.5486725663,-4.8423423425,-12.20338983,-4.7128803477,-2.5095135246
2011-12-01,13.035551504,10.080645161,4.2123007564,5.9914847732,-0.89216645429,-8.5060757685,11.743702964,6.6045491916,7.6644538321,14.061172472,3.9787798409,6.1658398299,7.4074074075,4.6144859814,8.3926411146,7.4891218703,8.7590456103,-4.6434494196,-2.5396825397,4.0808161633,1.5593220338,7.393258427,9.3491124262,-2.0270270271,-5.2821128452,-0.21099272071
2012-01-01,13.306451613,-4.7619047619,2.629148642,2.1670348033,14.725738396,22.1875,6.3119927863,4.2416452443,0.61659192834,-4.6554934823,2.5510204081,1.2683578105,14.827586206,17.252931323,1.4184397163,3.3609982929,-4.7222222221,18.016949152,15.394321385,12.127618681,21.829105474,-7.7737319106,4.9783549783,15.467980295,13.30798479,11.132254995
2012-02-01,11.459074733,11.769230769,2.9460084903,-0.45248275692,2.2638432498,-0.38363171352,11.309018942,6.6091245377,4.0668523676,2.0312499999,6.1359867332,0.13183915617,8.3034758898,9.3479425059,4.895104895,4.8194143785,-0.87463556847,-4.4964697138,-1.0582010583,15.708243904,-4.0547945206,7.1100917432,7.1134020618,-0.59726962463,-2.5727069351,4.3426560122
2012-03-01,1.2472252256,9.8186257412,2.5694960805,2.2632857319,-5.1268333981,-7.2528883184,10.769621539,-1.1103400417,-8.244111349,-9.226646248,14.374999999,7.702435813,-2.729805014,-1.5754923415,-4.969463521,-3.9556100592,-4.5955882353,-4.9858714848,-3.4658488008,7.4171164228,-1.6561964591,9.164882227,12.127045235,3.7453121606,-1.4925373134,-1.9768731671
2012-04-01,7.9797340089,7.1143058343,-5.1420793633,-3.8982083631,-9.132947977,-3.1329520323,12.708926298,14.773913189,-4.9008168029,-3.3741037536,12.295081967,2.8602604247,2.6345933564,3.3792796798,-11.373938143,-14.07704425,-0.81681483998,-7.8600823043,-8.8222698072,7.4361182888,-0.21248198109,-1.1675284732,-0.7499868695,-9.0757701914,1.7998544357,-4.1698961401
2012-05-01,-17.395760419,-7.1502744401,-3.645404183,-3.3063816222,-14.941200759,-16.044776119,-6.8819481208,-15.054876786,-11.341407956,-11.146530762,-12.712895377,1.8264840184,-11.174673608,-13.871723908,-2.7593818985,-2.2844755711,-4.4354838708,-10.69166279,-9.2159197854,-5.1175841795,-20.550458716,-9.9405615903,-14.021164021,-22.161172161,-11.76056338,-11.857004205
2012-06-01,5.0980392156,1.5305252011,1.0740420426,1.9175320836,-0.914957036,18.933333333,6.6799317796,7.7523159434,7.3850791257,4.3850267379,-6.2509195858,11.0612855,11.60151324,10.977443609,-3.3541785105,-3.397643845,4.6413502108,-4.5454545454,-4.6001045479,8.4354316292,-12.394149345,3.7778789258,14.461538461,-25.647058823,6.7571162543,-0.24958708018
2012-07-01,-9.104477612,1.8049398353,4.9189745769,5.6172730767,11.623143881,-7.3991031391,4.3964828137,-4.7963800904,-0.70175438595,2.7151639344,-1.6467065869,-1.6150740244,5.197740113,5.3297199638,13.058823529,14.836427939,1.1290322582,6.0846560846,6.8493150684,13.61038961,-7.4692442883,-2.4342105264,-23.476702509,16.772151899,-7.4258659357,3.2067557126
2012-08-01,8.1196997322,-0.82426127528,3.4697408026,4.4985087954,6.8981059634,3.3091202584,-11.562021439,-13.521863117,-7.9858657244,-7.481296758,6.5449010654,-4.8794226557,-3.1598703681,-4.2209141536,-2.7055150884,-1.4783329982,-1.8341307816,6.2344139651,6.4102564103,-1.9204389574,-5.0332383666,-11.440773207,-5.5035128805,10.433604336,-9.0713324361,1.7184519671
2012-09-01,8.695652174,0.81543045308,-1.444806027,-1.2421709275,8.2137229205,11.484375,-29.062049062,-9.0409453148,-7.0660522273,-1.7250673855,-2.2805175522,-5.2132701422,7.4094707519,9.9459945994,-3.2672737013,-3.4558939562,-3.1245952978,9.3896713615,7.8072289156,-3.2750582752,14.2,2.0050761423,-2.9739776952,24.171779141,8.0224985199,3.7048071363
2012-10-01,7.9298245613,7.1204516938,0.21969238824,-1.6887254513,-12.620967741,-5.9565522075,-1.1391375101,-9.3655589124,-7.8512396694,-11.409764125,4.335047759,9.375,-7.9356846473,-6.8358575521,-1.4396456258,-2.8618152084,-7.0608251807,-7.7253218884,-7.0183281181,3.6028437162,-1.6637478108,-3.956208012,-8.0459770116,-3.0632411067,5.9288656166,-3.5606252641
